lead_id,lead_score,predicted_conversion,lead_category
LEAD000577,0.2900023642119117,0,Low Priority
LEAD000578,0.09546931247746358,0,Low Priority
LEAD000579,0.19898492255033048,0,Low Priority
LEAD000580,0.38667006790120073,0,Medium Priority
LEAD000581,0.10442980985487813,0,Low Priority
LEAD000582,0.24803304508995447,0,Low Priority
LEAD000583,0.3379391473873125,0,Medium Priority
LEAD000584,0.017933988562026604,0,Low Priority
LEAD000585,0.08914013181707249,0,Low Priority
LEAD000586,0.13258048479090903,0,Low Priority
LEAD000587,0.6256527345359267,1,Medium Priority
LEAD000588,0.04751918254677364,0,Low Priority
LEAD000589,0.2674485576479375,0,Low Priority
LEAD000590,0.6671314480521123,1,Medium Priority
LEAD000591,0.5573590002371179,1,Medium Priority
LEAD000592,0.07057799442628486,0,Low Priority
LEAD000593,0.43442089658483973,0,Medium Priority
LEAD000594,0.5058153077894256,1,Medium Priority
LEAD000595,0.4025561190890441,0,Medium Priority
LEAD000596,0.23429204813101615,0,Low Priority
LEAD000597,0.2559081601087193,0,Low Priority
LEAD000598,0.20889114331466,0,Low Priority
LEAD000599,0.337678939152267,0,Medium Priority
LEAD000600,0.35543884446325485,0,Medium Priority
LEAD000601,0.4979658673776325,0,Medium Priority
LEAD000602,0.07815510792585954,0,Low Priority
LEAD000603,0.7924240258384955,1,High Priority
LEAD000604,0.11228055607329622,0,Low Priority
LEAD000605,0.6527549117005673,1,Medium Priority
LEAD000606,0.7379038189934285,1,High Priority
LEAD000607,0.11086385312744174,0,Low Priority
LEAD000608,0.0930522788271668,0,Low Priority
LEAD000609,0.7575075234205394,1,High Priority
LEAD000610,0.30247381256584516,0,Medium Priority
LEAD000611,0.51410388735092,1,Medium Priority
LEAD000612,0.3373899290805378,0,Medium Priority
LEAD000613,0.2506969571557976,0,Low Priority
LEAD000614,0.2943918645967862,0,Low Priority
LEAD000615,0.8103660943864225,1,High Priority
LEAD000616,0.4807430893714303,0,Medium Priority
LEAD000617,0.6958572163398136,1,Medium Priority
LEAD000618,0.567719510408944,1,Medium Priority
LEAD000619,0.05010475807848562,0,Low Priority
LEAD000620,0.7504722071683657,1,High Priority
LEAD000621,0.1015926064308832,0,Low Priority
LEAD000622,0.5572968974550983,1,Medium Priority
LEAD000623,0.5130625802803156,1,Medium Priority
LEAD000624,0.05547106038848745,0,Low Priority
LEAD000625,0.8241484569772151,1,High Priority
LEAD000626,0.13242353488308278,0,Low Priority
LEAD000627,0.33864457362242706,0,Medium Priority
LEAD000628,0.22583651812572436,0,Low Priority
LEAD000629,0.35323006200582885,0,Medium Priority
LEAD000630,0.44987667786204183,0,Medium Priority
LEAD000631,0.6785285629688678,1,Medium Priority
LEAD000632,0.12494594958919636,0,Low Priority
LEAD000633,0.06610743921956784,0,Low Priority
LEAD000634,0.1361324919529135,0,Low Priority
LEAD000635,0.13196627741530867,0,Low Priority
LEAD000636,0.24709699789424897,0,Low Priority
LEAD000637,0.08444385104795715,0,Low Priority
LEAD000638,0.47011588260652293,0,Medium Priority
LEAD000639,0.7979308780048285,1,High Priority
LEAD000640,0.4775100084845952,0,Medium Priority
LEAD000641,0.6320011681553038,1,Medium Priority
LEAD000642,0.6238794635783844,1,Medium Priority
LEAD000643,0.11269631073069428,0,Low Priority
LEAD000644,0.48499419023096807,0,Medium Priority
LEAD000645,0.2905695238745469,0,Low Priority
LEAD000646,0.5428383591752214,1,Medium Priority
LEAD000647,0.7868596326125842,1,High Priority
LEAD000648,0.5830826064450719,1,Medium Priority
LEAD000649,0.06722308796017643,0,Low Priority
LEAD000650,0.4803234613604506,0,Medium Priority
LEAD000651,0.22858259422169336,0,Low Priority
LEAD000652,0.7486384839977103,1,High Priority
LEAD000653,0.07163981295556371,0,Low Priority
LEAD000654,0.4100805851794536,0,Medium Priority
LEAD000655,0.6116479027804779,1,Medium Priority
LEAD000656,0.05975016956268452,0,Low Priority
LEAD000657,0.0834948966644683,0,Low Priority
LEAD000658,0.45290596382677517,0,Medium Priority
LEAD000659,0.5454066448849118,1,Medium Priority
LEAD000660,0.371108102792469,0,Medium Priority
LEAD000661,0.8572025159669159,1,High Priority
LEAD000662,0.7182348673953983,1,High Priority
LEAD000663,0.034821200128384154,0,Low Priority
LEAD000664,0.5193503482235177,1,Medium Priority
LEAD000665,0.12985097071086768,0,Low Priority
LEAD000666,0.05530538669154573,0,Low Priority
LEAD000667,0.014965928694341518,0,Low Priority
LEAD000668,0.4628158521167843,0,Medium Priority
LEAD000669,0.268957613942301,0,Low Priority
LEAD000670,0.633408234636485,1,Medium Priority
LEAD000671,0.5858649662981825,1,Medium Priority
LEAD000672,0.130982490911924,0,Low Priority
LEAD000673,0.19268273542348144,0,Low Priority
LEAD000674,0.7320464751386776,1,High Priority
LEAD000675,0.057970465794287905,0,Low Priority
LEAD000676,0.11558505696129827,0,Low Priority
LEAD000677,0.12369930575255289,0,Low Priority
LEAD000678,0.05738737981817398,0,Low Priority
LEAD000679,0.5527252204205028,1,Medium Priority
LEAD000680,0.767161541704015,1,High Priority
LEAD000681,0.2071171610587585,0,Low Priority
LEAD000682,0.15489170377808326,0,Low Priority
LEAD000683,0.21330000308734545,0,Low Priority
LEAD000684,0.6316966763116457,1,Medium Priority
LEAD000685,0.49188274796227066,0,Medium Priority
LEAD000686,0.7747327146827964,1,High Priority
LEAD000687,0.2987568390866029,0,Low Priority
LEAD000688,0.5666548239364729,1,Medium Priority
LEAD000689,0.3989823980747353,0,Medium Priority
LEAD000690,0.08934309550780492,0,Low Priority
LEAD000691,0.7392527480115693,1,High Priority
LEAD000692,0.04161235161170749,0,Low Priority
LEAD000693,0.5286115523498547,1,Medium Priority
LEAD000694,0.2446644794129542,0,Low Priority
LEAD000695,0.3165195476048113,0,Medium Priority
LEAD000696,0.565678018566636,1,Medium Priority
LEAD000697,0.5847200933621052,1,Medium Priority
LEAD000698,0.1355500968662776,0,Low Priority
LEAD000699,0.1591091358254157,0,Low Priority
LEAD000700,0.07873465786382038,0,Low Priority
LEAD000701,0.8215935202032655,1,High Priority
LEAD000702,0.17902772078901327,0,Low Priority
LEAD000703,0.29010513758861617,0,Low Priority
LEAD000704,0.016127929254458016,0,Low Priority
LEAD000705,0.45999649382571617,0,Medium Priority
LEAD000706,0.2923090778201671,0,Low Priority
LEAD000707,0.3929744772509599,0,Medium Priority
LEAD000708,0.3889794533886999,0,Medium Priority
LEAD000709,0.14503541418335014,0,Low Priority
LEAD000710,0.34582726391324525,0,Medium Priority
LEAD000711,0.09462521077345747,0,Low Priority
LEAD000712,0.6922376355433342,1,Medium Priority
LEAD000713,0.14705813294237854,0,Low Priority
LEAD000714,0.17070000525496742,0,Low Priority
LEAD000715,0.7370116121809266,1,High Priority
LEAD000716,0.10828004494489707,0,Low Priority
LEAD000717,0.10579681678944698,0,Low Priority
LEAD000718,0.07081583479649578,0,Low Priority
LEAD000719,0.8866055802959439,1,High Priority
LEAD000720,0.414258379239978,0,Medium Priority
LEAD000721,0.7414817044591497,1,High Priority
LEAD000722,0.6113562712312547,1,Medium Priority
LEAD000723,0.15938726913823484,0,Low Priority
LEAD000724,0.129191884084492,0,Low Priority
LEAD000725,0.6432779209911399,1,Medium Priority
LEAD000726,0.5919216183786192,1,Medium Priority
LEAD000727,0.03356795332556548,0,Low Priority
LEAD000728,0.7594473175748828,1,High Priority
LEAD000729,0.6181443212172623,1,Medium Priority
LEAD000730,0.31153127447543477,0,Medium Priority
LEAD000731,0.7597704112926675,1,High Priority
LEAD000732,0.7930697725444146,1,High Priority
LEAD000733,0.349376983921296,0,Medium Priority
LEAD000734,0.6154479903023478,1,Medium Priority
LEAD000735,0.616495743228356,1,Medium Priority
LEAD000736,0.631117384941494,1,Medium Priority
LEAD000737,0.09992040399165462,0,Low Priority
LEAD000738,0.25528950850466303,0,Low Priority
LEAD000739,0.19995024078376386,0,Low Priority
LEAD000740,0.15300461631471662,0,Low Priority
LEAD000741,0.7445283955657497,1,High Priority
LEAD000742,0.5246827914333538,1,Medium Priority
LEAD000743,0.5322983949263903,1,Medium Priority
LEAD000744,0.44252532259520005,0,Medium Priority
LEAD000745,0.6862020597860499,1,Medium Priority
LEAD000746,0.8325013390246688,1,High Priority
LEAD000747,0.32725202956357846,0,Medium Priority
LEAD000748,0.5206500991590401,1,Medium Priority
LEAD000749,0.22181783523736748,0,Low Priority
LEAD000750,0.5520984767932401,1,Medium Priority
LEAD000751,0.12275440347695706,0,Low Priority
LEAD000752,0.37017056536186993,0,Medium Priority
LEAD000753,0.7402956291037,1,High Priority
LEAD000754,0.0986962001483442,0,Low Priority
LEAD000755,0.2569904015925876,0,Low Priority
LEAD000756,0.3348464992662562,0,Medium Priority
LEAD000757,0.5858030048978988,1,Medium Priority
LEAD000758,0.7032248493970583,1,High Priority
LEAD000759,0.5845247690859487,1,Medium Priority
LEAD000760,0.6222104887640053,1,Medium Priority
LEAD000761,0.1883354164374297,0,Low Priority
LEAD000762,0.09152021903128017,0,Low Priority
LEAD000763,0.08790011617487868,0,Low Priority
LEAD000764,0.7948654725937025,1,High Priority
LEAD000765,0.04390086191842603,0,Low Priority
LEAD000766,0.27004210406511436,0,Low Priority
LEAD000767,0.6333997379166794,1,Medium Priority
LEAD000768,0.24683969546911874,0,Low Priority
LEAD000769,0.4203095427680592,0,Medium Priority
LEAD000770,0.7027048526276347,1,High Priority
LEAD000771,0.6678005031906246,1,Medium Priority
LEAD000772,0.13895997896166148,0,Low Priority
LEAD000773,0.7802535234976922,1,High Priority
LEAD000774,0.6748350606390717,1,Medium Priority
LEAD000775,0.023951801822307318,0,Low Priority
LEAD000776,0.32725855509263907,0,Medium Priority
LEAD000777,0.1729648004077855,0,Low Priority
LEAD000778,0.5835024251605367,1,Medium Priority
LEAD000779,0.3972733493955914,0,Medium Priority
LEAD000780,0.5760186292981258,1,Medium Priority
LEAD000781,0.10693738055038086,0,Low Priority
LEAD000782,0.6959147883967141,1,Medium Priority
LEAD000783,0.1679828866647999,0,Low Priority
LEAD000784,0.06513702473831283,0,Low Priority
LEAD000785,0.06841437162006744,0,Low Priority
LEAD000786,0.02903336014866718,0,Low Priority
LEAD000787,0.34413203974327483,0,Medium Priority
LEAD000788,0.7373150824463062,1,High Priority
LEAD000789,0.7019107609468649,1,High Priority
LEAD000790,0.2836553396231994,0,Low Priority
LEAD000791,0.13050114408133068,0,Low Priority
LEAD000792,0.13021381161995418,0,Low Priority
LEAD000793,0.1368019620992149,0,Low Priority
LEAD000794,0.5595775751754739,1,Medium Priority
LEAD000795,0.3867387727095527,0,Medium Priority
LEAD000796,0.7678274558044004,1,High Priority
LEAD000797,0.7219235146056933,1,High Priority
LEAD000798,0.13287089385069492,0,Low Priority
LEAD000799,0.512162645817511,1,Medium Priority
LEAD000800,0.8192512913109008,1,High Priority
LEAD000801,0.7249751056299031,1,High Priority
LEAD000802,0.20096135557814782,0,Low Priority
LEAD000803,0.6711898187775721,1,Medium Priority
LEAD000804,0.3176756612119613,0,Medium Priority
LEAD000805,0.7009880582373706,1,High Priority
LEAD000806,0.7666410972727661,1,High Priority
LEAD000807,0.14137537389075094,0,Low Priority
LEAD000808,0.6021207298336619,1,Medium Priority
LEAD000809,0.42583872084053076,0,Medium Priority
LEAD000810,0.13992479117966386,0,Low Priority
LEAD000811,0.621166527967016,1,Medium Priority
LEAD000812,0.15045894608582644,0,Low Priority
LEAD000813,0.6930500258695447,1,Medium Priority
LEAD000814,0.11587957000424942,0,Low Priority
LEAD000815,0.3516789243198115,0,Medium Priority
LEAD000816,0.5443788843852038,1,Medium Priority
LEAD000817,0.016697180015363328,0,Low Priority
LEAD000818,0.2480341319795739,0,Low Priority
LEAD000819,0.5714129581372698,1,Medium Priority
LEAD000820,0.2876446377146818,0,Low Priority
LEAD000821,0.21763924024034487,0,Low Priority
LEAD000822,0.06344654010795725,0,Low Priority
LEAD000823,0.7110534956818396,1,High Priority
LEAD000824,0.2186989323371693,0,Low Priority
LEAD000825,0.0883430086301304,0,Low Priority
LEAD000826,0.6205533674724962,1,Medium Priority
LEAD000827,0.8786958266925552,1,High Priority
LEAD000828,0.11461543258900479,0,Low Priority
LEAD000829,0.15534115167973342,0,Low Priority
LEAD000830,0.12410862623155289,0,Low Priority
LEAD000831,0.2604001718009874,0,Low Priority
LEAD000832,0.3397123605829931,0,Medium Priority
LEAD000833,0.1999454254506061,0,Low Priority
LEAD000834,0.6318328245411241,1,Medium Priority
LEAD000835,0.0449707739124545,0,Low Priority
LEAD000836,0.34914062678602653,0,Medium Priority
LEAD000837,0.038013681520233975,0,Low Priority
LEAD000838,0.3858964747159834,0,Medium Priority
LEAD000839,0.613938912135958,1,Medium Priority
LEAD000840,0.17283373332252813,0,Low Priority
LEAD000841,0.5239064302338389,1,Medium Priority
LEAD000842,0.7727109441350556,1,High Priority
LEAD000843,0.6802898815624321,1,Medium Priority
LEAD000844,0.3177935341784086,0,Medium Priority
LEAD000845,0.6581237918818761,1,Medium Priority
LEAD000846,0.6263979438215002,1,Medium Priority
LEAD000847,0.4437375907531846,0,Medium Priority
LEAD000848,0.2061235434684225,0,Low Priority
LEAD000849,0.30708084300806954,0,Medium Priority
LEAD000850,0.14829030075797078,0,Low Priority
LEAD000851,0.26376964745669773,0,Low Priority
LEAD000852,0.41997258151405875,0,Medium Priority
LEAD000853,0.5238510324971944,1,Medium Priority
LEAD000854,0.45684716598905195,0,Medium Priority
LEAD000855,0.6712176926474779,1,Medium Priority
LEAD000856,0.10099598270492068,0,Low Priority
LEAD000857,0.7033655348785127,1,High Priority
LEAD000858,0.23464041616412018,0,Low Priority
LEAD000859,0.6667682536356555,1,Medium Priority
LEAD000860,0.4850701650762151,0,Medium Priority
LEAD000861,0.5635114801208125,1,Medium Priority
LEAD000862,0.47460817821741763,0,Medium Priority
LEAD000863,0.31374932496584895,0,Medium Priority
LEAD000864,0.2570253950139783,0,Low Priority
LEAD000865,0.25581526372418245,0,Low Priority
LEAD000866,0.3303299468421097,0,Medium Priority
LEAD000867,0.36477141123992146,0,Medium Priority
LEAD000868,0.03125712366778967,0,Low Priority
LEAD000869,0.183857700506506,0,Low Priority
LEAD000870,0.11798053504911168,0,Low Priority
LEAD000871,0.3373485730238263,0,Medium Priority
LEAD000872,0.6213131308365545,1,Medium Priority
LEAD000873,0.04120634193810516,0,Low Priority
LEAD000874,0.3863907013106987,0,Medium Priority
LEAD000875,0.4085137530693331,0,Medium Priority
LEAD000876,0.11498025025433618,0,Low Priority
LEAD000877,0.08242267348430934,0,Low Priority
LEAD000878,0.09762997943336062,0,Low Priority
LEAD000879,0.31233673581385163,0,Medium Priority
LEAD000880,0.20303620459674762,0,Low Priority
LEAD000881,0.06482689113122901,0,Low Priority
LEAD000882,0.4229598027916322,0,Medium Priority
LEAD000883,0.06715772959280383,0,Low Priority
LEAD000884,0.33145188941403614,0,Medium Priority
LEAD000885,0.19655154671590364,0,Low Priority
LEAD000886,0.07060850370283833,0,Low Priority
LEAD000887,0.059618925158584524,0,Low Priority
LEAD000888,0.27403769810684697,0,Low Priority
LEAD000889,0.3200890761107,0,Medium Priority
LEAD000890,0.20417480000205204,0,Low Priority
LEAD000891,0.0377053201479055,0,Low Priority
LEAD000892,0.2292310357941972,0,Low Priority
LEAD000893,0.5809703575229027,1,Medium Priority
LEAD000894,0.592492777973294,1,Medium Priority
LEAD000895,0.48459075511331445,0,Medium Priority
LEAD000896,0.8546248756186424,1,High Priority
LEAD000897,0.20614237695739415,0,Low Priority
LEAD000898,0.7607704033211313,1,High Priority
LEAD000899,0.19021305350670792,0,Low Priority
LEAD000900,0.03115990546895933,0,Low Priority
LEAD000901,0.12648877990812185,0,Low Priority
LEAD000902,0.4417342891773419,0,Medium Priority
LEAD000903,0.5254742152500461,1,Medium Priority
LEAD000904,0.22171050197148282,0,Low Priority
LEAD000905,0.4991168067279583,0,Medium Priority
LEAD000906,0.0424307135565342,0,Low Priority
LEAD000907,0.24581139757505732,0,Low Priority
LEAD000908,0.1537608210102227,0,Low Priority
LEAD000909,0.6903137832055112,1,Medium Priority
LEAD000910,0.40885672272817625,0,Medium Priority
LEAD000911,0.6155743775986697,1,Medium Priority
LEAD000912,0.30080873945540637,0,Medium Priority
LEAD000913,0.5823215897653474,1,Medium Priority
LEAD000914,0.7816249391037838,1,High Priority
LEAD000915,0.74357769757619,1,High Priority
LEAD000916,0.7319678207760392,1,High Priority
LEAD000917,0.4388853385971953,0,Medium Priority
LEAD000918,0.507907688379325,1,Medium Priority
LEAD000919,0.48233312734185924,0,Medium Priority
LEAD000920,0.04245160272933415,0,Low Priority
LEAD000921,0.05339166511432887,0,Low Priority
LEAD000922,0.5210831236443901,1,Medium Priority
LEAD000923,0.7431766366346879,1,High Priority
LEAD000924,0.13652171305438493,0,Low Priority
LEAD000925,0.7967358718445926,1,High Priority
LEAD000926,0.03587536556085026,0,Low Priority
LEAD000927,0.467632548958312,0,Medium Priority
LEAD000928,0.37688740077830385,0,Medium Priority
LEAD000929,0.446233240866904,0,Medium Priority
LEAD000930,0.4457949681101836,0,Medium Priority
LEAD000931,0.0956650769607795,0,Low Priority
LEAD000932,0.5576971766499235,1,Medium Priority
LEAD000933,0.1295020324175634,0,Low Priority
LEAD000934,0.5597902683663997,1,Medium Priority
LEAD000935,0.5759347226094307,1,Medium Priority
LEAD000936,0.9048961356993476,1,High Priority
LEAD000937,0.7606337709244241,1,High Priority
LEAD000938,0.04028426630516637,0,Low Priority
LEAD000939,0.14531886477030256,0,Low Priority
LEAD000940,0.7322104051245268,1,High Priority
LEAD000941,0.4631175318056779,0,Medium Priority
LEAD000942,0.016710307633300912,0,Low Priority
LEAD000943,0.574839551551163,1,Medium Priority
LEAD000944,0.12156735025973725,0,Low Priority
LEAD000945,0.4805406303508648,0,Medium Priority
LEAD000946,0.7160825736377542,1,High Priority
LEAD000947,0.08364371258301356,0,Low Priority
LEAD000948,0.6814481272986749,1,Medium Priority
LEAD000949,0.034220875932751714,0,Low Priority
LEAD000950,0.1581435340784168,0,Low Priority
LEAD000951,0.028215524563529756,0,Low Priority
LEAD000952,0.6139348566042249,1,Medium Priority
LEAD000953,0.5323026776703956,1,Medium Priority
LEAD000954,0.6602041954306842,1,Medium Priority
LEAD000955,0.7268487836588838,1,High Priority
LEAD000956,0.6095408297168252,1,Medium Priority
LEAD000957,0.6032514773591898,1,Medium Priority
LEAD000958,0.1706556829662661,0,Low Priority
LEAD000959,0.3700799005838474,0,Medium Priority
LEAD000960,0.5718198332336213,1,Medium Priority
LEAD000961,0.43596866369660936,0,Medium Priority
LEAD000962,0.389729880467066,0,Medium Priority
